station,valid,vsby,wxcodes,drct,sknt,metar
WABB,2023-10-09 10:00,6.21,M,300.00,3.00,WABB 091000Z 30003KT 120V300 9999 SCT018 28/25 Q1008 NOSIG
WABB,2023-10-09 10:30,6.21,M,330.00,3.00,WABB 091030Z 33003KT 140V330 9999 SCT018 27/25 Q1009 NOSIG
WABB,2023-10-09 11:00,6.21,M,M,2.00,WABB 091100Z VRB02KT 9999 SCT018 27/25 Q1009 NOSIG
WABB,2023-10-09 11:30,6.21,M,M,2.00,WABB 091130Z VRB02KT 9999 SCT018 28/24 Q1009 NOSIG
WABB,2023-10-09 12:00,6.21,M,M,2.00,WABB 091200Z VRB02KT 9999 SCT018 27/25 Q1010 NOSIG
WABB,2023-10-09 12:30,6.21,M,M,2.00,WABB 091230Z VRB02KT 9999 SCT018 26/25 Q1010 NOSIG
WABB,2023-10-09 13:00,6.21,M,M,2.00,WABB 091300Z VRB02KT 9999 SCT018 26/25 Q1010 NOSIG
WABB,2023-10-09 13:30,6.21,M,M,2.00,WABB 091330Z VRB02KT 9999 SCT018 26/24 Q1010 NOSIG
WABB,2023-10-09 14:00,6.21,M,0.00,0.00,WABB 091400Z 00000KT 9999 SCT018 26/24 Q1010 NOSIG
WABB,2023-10-09 14:30,6.21,M,M,2.00,WABB 091430Z VRB02KT 9999 SCT018 26/25 Q1009 NOSIG
WABB,2023-10-09 15:00,6.21,M,M,2.00,WABB 091500Z VRB02KT 9999 SCT018 26/25 Q1009 NOSIG
WABB,2023-10-09 15:30,6.21,M,M,2.00,WABB 091530Z VRB02KT 9999 SCT018 27/25 Q1009 NOSIG
WABB,2023-10-09 16:00,6.21,M,M,2.00,WABB 091600Z VRB02KT 9999 SCT018 27/25 Q1008 NOSIG
WABB,2023-10-09 16:30,6.21,M,360.00,3.00,WABB 091630Z 36003KT 160V360 9999 SCT018 27/25 Q1008 NOSIG
WABB,2023-10-09 17:00,6.21,M,220.00,3.00,WABB 091700Z 22003KT 060V220 9999 SCT018 29/26 Q1008 NOSIG
WABB,2023-10-09 17:30,6.21,M,280.00,5.00,WABB 091730Z 28005KT 120V280 9999 SCT018 27/25 Q1008 NOSIG
WABB,2023-10-09 18:00,6.21,M,250.00,12.00,WABB 091800Z 25012KT 070V250 9999 SCT018 29/25 Q1008 NOSIG
WABB,2023-10-09 18:30,6.21,M,240.00,8.00,WABB 091830Z 24008KT 060V240 9999 SCT018 29/25 Q1007 NOSIG
WABB,2023-10-09 19:00,6.21,M,250.00,8.00,WABB 091900Z 25008KT 070V250 9999 SCT018 29/25 Q1008 NOSIG
WABB,2023-10-09 19:30,6.21,M,230.00,5.00,WABB 091930Z 23005KT 070V230 9999 SCT018 29/25 Q1008 NOSIG
WABB,2023-10-09 20:00,6.21,M,250.00,8.00,WABB 092000Z 25008KT 070V250 9999 SCT018 29/24 Q1009 NOSIG
WABB,2023-10-09 20:30,6.21,M,270.00,11.00,WABB 092030Z 27011KT 070V270 9999 SCT018 29/24 Q1009 NOSIG
WABB,2023-10-09 21:00,6.21,M,250.00,7.00,WABB 092100Z 25007KT 060V250 9999 SCT018 29/25 Q1009 NOSIG
WABB,2023-10-09 21:30,6.21,M,250.00,13.00,WABB 092130Z 25013KT 060V250 9999 SCT018 29/24 Q1010 NOSIG
WABB,2023-10-09 22:00,6.21,M,220.00,7.00,WABB 092200Z 22007KT 080V220 9999 SCT018 29/24 Q1010 NOSIG
WABB,2023-10-09 22:30,6.21,M,230.00,8.00,WABB 092230Z 23008KT 070V230 9999 SCT018 29/24 Q1010 NOSIG
WABB,2023-10-09 23:00,6.21,M,250.00,10.00,WABB 092300Z 25010KT 060V250 9999 SCT018 29/24 Q1010 NOSIG
WABB,2023-10-09 23:30,6.21,M,230.00,6.00,WABB 092330Z 23006KT 070V230 9999 SCT018 30/24 Q1011 NOSIG
WABB,2023-10-10 00:00,6.21,M,240.00,7.00,WABB 100000Z 24007KT 070V240 9999 SCT018 30/25 Q1010 NOSIG
WABB,2023-10-10 00:30,6.21,M,230.00,9.00,WABB 100030Z 23009KT 060V230 9999 SCT018 30/25 Q1010 NOSIG
WABB,2023-10-10 01:00,6.21,M,260.00,13.00,WABB 100100Z 26013KT 060V260 9999 SCT018 30/24 Q1010 NOSIG
WABB,2023-10-10 01:30,6.21,M,230.00,8.00,WABB 100130Z 23008KT 050V230 9999 SCT018 30/25 Q1010 NOSIG
WABB,2023-10-10 02:00,6.21,M,260.00,7.00,WABB 100200Z 26007KT 070V260 9999 SCT018 31/25 Q1009 NOSIG
WABB,2023-10-10 02:30,6.21,M,270.00,6.00,WABB 100230Z 27006KT 080V270 9999 SCT018 30/25 Q1009 NOSIG
WABB,2023-10-10 03:00,6.21,M,260.00,4.00,WABB 100300Z 26004KT 080V260 9999 SCT018 30/25 Q1008 NOSIG
WABB,2023-10-10 03:30,6.21,M,260.00,10.00,WABB 100330Z 26010KT 080V260 9999 SCT018 31/26 Q1008 NOSIG
WABB,2023-10-10 04:00,6.21,M,260.00,9.00,WABB 100400Z 26009KT 090V260 9999 SCT018 30/25 Q1008 NOSIG
WABB,2023-10-10 04:30,6.21,M,220.00,5.00,WABB 100430Z 22005KT 070V220 9999 SCT018 30/25 Q1007 NOSIG
WABB,2023-10-10 05:00,6.21,M,250.00,12.00,WABB 100500Z 25012KT 080V250 9999 SCT018 30/25 Q1007 NOSIG
WABB,2023-10-10 05:30,6.21,M,250.00,7.00,WABB 100530Z 25007KT 080V250 9999 SCT018 30/25 Q1006 NOSIG
WABB,2023-10-10 06:00,6.21,M,260.00,10.00,WABB 100600Z 26010KT 080V260 9999 SCT018 30/25 Q1007 NOSIG
WABB,2023-10-10 06:30,6.21,M,230.00,8.00,WABB 100630Z 23008KT 070V230 9999 SCT018 30/25 Q1006 NOSIG
WABB,2023-10-10 07:00,6.21,M,260.00,6.00,WABB 100700Z 26006KT 080V260 9999 SCT018 30/25 Q1006 NOSIG
WABB,2023-10-10 07:30,6.21,M,240.00,5.00,WABB 100730Z 24005KT 070V240 9999 SCT018 30/25 Q1007 NOSIG
WABB,2023-10-10 08:00,6.21,M,240.00,6.00,WABB 100800Z 24006KT 070V240 9999 SCT018 29/25 Q1007 NOSIG
WABB,2023-10-10 08:30,6.21,M,250.00,5.00,WABB 100830Z 25005KT 070V250 9999 SCT018 29/25 Q1007 NOSIG
WABB,2023-10-10 09:00,6.21,M,280.00,7.00,WABB 100900Z 28007KT 090V280 9999 SCT018 29/25 Q1008 NOSIG
WABB,2023-10-10 09:30,6.21,M,290.00,5.00,WABB 100930Z 29005KT 100V290 9999 SCT018 29/25 Q1008 NOSIG
WABB,2023-10-10 10:00,6.21,M,320.00,4.00,WABB 101000Z 32004KT 140V320 9999 SCT018 28/24 Q1008 NOSIG
WABB,2023-10-10 10:30,6.21,M,300.00,3.00,WABB 101030Z 30003KT 120V300 9999 SCT018 28/25 Q1009 NOSIG
WABB,2023-10-10 11:00,6.21,M,310.00,3.00,WABB 101100Z 31003KT 140V310 9999 SCT018 27/25 Q1009 NOSIG
WABB,2023-10-10 11:30,6.21,M,M,2.00,WABB 101130Z VRB02KT 9999 SCT018 27/25 Q1010 NOSIG
WABB,2023-10-10 12:00,6.21,M,M,2.00,WABB 101200Z VRB02KT 9999 SCT018 27/25 Q1010 NOSIG
WABB,2023-10-10 12:30,6.21,M,M,2.00,WABB 101230Z VRB02KT 9999 SCT018 26/25 Q1010 NOSIG
WABB,2023-10-10 13:00,6.21,M,M,2.00,WABB 101300Z VRB02KT 9999 SCT018 26/24 Q1010 NOSIG
WABB,2023-10-10 13:30,6.21,M,340.00,3.00,WABB 101330Z 34003KT 160V340 9999 SCT018 27/25 Q1010 NOSIG
WABB,2023-10-10 14:00,6.21,M,M,2.00,WABB 101400Z VRB02KT 9999 SCT018 26/25 Q1010 NOSIG
WABB,2023-10-10 14:30,6.21,M,M,2.00,WABB 101430Z VRB02KT 9999 SCT018 26/24 Q1010 NOSIG
WABB,2023-10-10 15:00,6.21,M,M,2.00,WABB 101500Z VRB02KT 9999 SCT018 25/24 Q1010 NOSIG
WABB,2023-10-10 15:30,6.21,M,M,2.00,WABB 101530Z VRB02KT 9999 SCT018 25/24 Q1010 NOSIG
WABB,2023-10-10 16:00,6.21,M,M,2.00,WABB 101600Z VRB02KT 9999 SCT018 26/24 Q1009 NOSIG
WABB,2023-10-10 16:30,6.21,M,M,2.00,WABB 101630Z VRB02KT 9999 SCT018 26/24 Q1009 NOSIG
WABB,2023-10-10 17:00,6.21,M,0.00,0.00,WABB 101700Z 00000KT 9999 SCT018 26/24 Q1009 NOSIG
WABB,2023-10-10 17:30,6.21,M,M,2.00,WABB 101730Z VRB02KT 9999 SCT018 26/24 Q1009 NOSIG
WABB,2023-10-10 18:00,6.21,M,M,2.00,WABB 101800Z VRB02KT 9999 SCT018 25/24 Q1009 NOSIG
WABB,2023-10-10 18:30,6.21,M,M,2.00,WABB 101830Z VRB02KT 9999 SCT018 25/24 Q1009 NOSIG
WABB,2023-10-10 19:00,6.21,M,M,2.00,WABB 101900Z VRB02KT 9999 SCT018 26/24 Q1009 NOSIG
WABB,2023-10-10 19:30,6.21,M,30.00,3.00,WABB 101930Z 03003KT 030V240 9999 SCT018 26/24 Q1009 NOSIG
WABB,2023-10-10 20:00,6.21,M,M,2.00,WABB 102000Z VRB02KT 9999 SCT018 26/24 Q1010 NOSIG
WABB,2023-10-10 20:30,6.21,M,30.00,3.00,WABB 102030Z 03003KT 030V240 9999 FEW018 26/24 Q1010 NOSIG
WABB,2023-10-10 21:00,6.21,M,0.00,0.00,WABB 102100Z 00000KT 9999 FEW018 26/24 Q1010 NOSIG
WABB,2023-10-10 21:30,6.21,M,0.00,0.00,WABB 102130Z 00000KT 9999 FEW018 26/25 Q1011 NOSIG
WABB,2023-10-10 22:00,6.21,M,M,2.00,WABB 102200Z VRB02KT 9999 FEW018 30/26 Q1011 NOSIG
WABB,2023-10-10 22:30,6.21,M,130.00,2.00,WABB 102230Z 13002KT 9999 FEW018 30/26 Q1011 NOSIG
WABB,2023-10-10 23:00,6.21,M,170.00,5.00,WABB 102300Z 17005KT 110V170 9999 FEW018 30/26 Q1011 NOSIG
WABB,2023-10-10 23:30,6.21,M,120.00,5.00,WABB 102330Z 12005KT 9999 FEW018 30/26 Q1011 NOSIG
WABB,2023-10-11 00:00,6.21,M,150.00,4.00,WABB 110000Z 15004KT 9999 SCT018 30/26 Q1011 NOSIG
WABB,2023-10-11 00:30,6.21,M,140.00,5.00,WABB 110030Z 14005KT 9999 SCT018 30/26 Q1011 NOSIG
WABB,2023-10-11 01:00,6.21,M,160.00,3.00,WABB 110100Z 16003KT 110V170 9999 SCT018 31/26 Q1011 NOSIG
WABB,2023-10-11 01:30,6.21,M,140.00,4.00,WABB 110130Z 14004KT 9999 SCT018 31/26 Q1010 NOSIG
WABB,2023-10-11 02:00,6.21,M,140.00,6.00,WABB 110200Z 14006KT 9999 SCT018 30/26 Q1010 NOSIG
WABB,2023-10-11 02:30,6.21,M,150.00,7.00,WABB 110230Z 15007KT 9999 SCT018 31/26 Q1010 NOSIG
WABB,2023-10-11 03:00,6.21,M,140.00,4.00,WABB 110300Z 14004KT 9999 SCT018 31/26 Q1010 NOSIG
WABB,2023-10-11 03:30,6.21,M,90.00,4.00,WABB 110330Z 09004KT 150V090 9999 SCT018 31/26 Q1009 NOSIG
WABB,2023-10-11 04:00,4.97,VCSH,160.00,4.00,WABB 110400Z 16004KT 8000 VCSH FEW017CB SCT018 30/26 Q1009 NOSIG RMK CB AT NW
WABB,2023-10-11 04:30,4.97,VCSH,140.00,5.00,WABB 110430Z 14005KT 130V190 8000 VCSH SCT018 31/26 Q1009 NOSIG
WABB,2023-10-11 05:00,6.21,M,M,2.00,WABB 110500Z VRB02KT 9999 SCT018 31/26 Q1008 NOSIG
WABB,2023-10-11 05:30,4.35,VCSH,160.00,3.00,WABB 110530Z 16003KT 120V180 7000 VCSH SCT018 30/26 Q1008 NOSIG
WABB,2023-10-11 06:00,4.35,VCSH,170.00,6.00,WABB 110600Z 17006KT 090V170 7000 VCSH SCT018 31/26 Q1008 NOSIG
WABB,2023-10-11 06:30,4.97,VCSH,230.00,5.00,WABB 110630Z 23005KT 230V020 8000 VCSH SCT018 30/26 Q1009 NOSIG
WABB,2023-10-11 07:00,4.97,-RA,20.00,8.00,WABB 110700Z 02008KT 020V250 8000 -RA SCT018 27/26 Q1009 NOSIG
WABB,2023-10-11 07:30,4.97,-RA,330.00,4.00,WABB 110730Z 33004KT 160V330 8000 -RA SCT018 26/25 Q1009 NOSIG
WABB,2023-10-11 08:00,6.21,M,320.00,3.00,WABB 110800Z 32003KT 160V320 9999 SCT018 26/25 Q1009 RERA NOSIG
WABB,2023-10-11 08:30,6.21,M,10.00,3.00,WABB 110830Z 01003KT 180V010 9999 SCT018 27/25 Q1009 NOSIG
WABB,2023-10-11 09:00,6.21,M,40.00,3.00,WABB 110900Z 04003KT 230V040 9999 FEW018 26/25 Q1010 NOSIG
WABB,2023-10-11 09:30,6.21,M,320.00,4.00,WABB 110930Z 32004KT 140V320 9999 FEW018 26/25 Q1010 NOSIG
WABB,2023-10-11 10:30,6.21,M,M,2.00,WABB 111030Z VRB02KT 9999 FEW018 26/25 Q1011 NOSIG
WABB,2023-10-11 11:00,6.21,M,M,2.00,WABB 111100Z VRB02KT 9999 FEW018 26/25 Q1012 NOSIG
WABB,2023-10-11 11:30,6.21,M,M,2.00,WABB 111130Z VRB02KT 9999 FEW018 26/25 Q1012 NOSIG
WABB,2023-10-11 12:00,6.21,M,M,2.00,WABB 111200Z VRB02KT 9999 FEW018 26/25 Q1012 NOSIG
WABB,2023-10-11 12:30,6.21,M,360.00,3.00,WABB 111230Z 36003KT 270V360 9999 FEW018 26/25 Q1012 NOSIG
WABB,2023-10-11 13:00,6.21,M,0.00,0.00,WABB 111300Z 00000KT 9999 FEW018 26/25 Q1012 NOSIG
WABB,2023-10-11 13:30,6.21,M,330.00,3.00,WABB 111330Z 33003KT 140V330 9999 FEW018 26/25 Q1012 NOSIG
WABB,2023-10-11 14:00,6.21,M,M,2.00,WABB 111400Z VRB02KT 9999 FEW018 26/25 Q1012 NOSIG
WABB,2023-10-11 14:30,6.21,M,M,2.00,WABB 111430Z VRB02KT 9999 FEW018 25/25 Q1012 NOSIG
WABB,2023-10-11 15:00,6.21,M,0.00,0.00,WABB 111500Z 00000KT 9999 FEW018 25/25 Q1012 NOSIG
WABB,2023-10-11 15:30,6.21,M,M,2.00,WABB 111530Z VRB02KT 9999 FEW018 26/25 Q1011 NOSIG
WABB,2023-10-11 16:00,6.21,M,M,2.00,WABB 111600Z VRB02KT 9999 FEW018 26/25 Q1011 NOSIG
WABB,2023-10-11 16:30,6.21,M,50.00,5.00,WABB 111630Z 05005KT 220V050 9999 FEW018 26/25 Q1011 NOSIG
WABB,2023-10-11 17:00,6.21,M,100.00,9.00,WABB 111700Z 10009KT 170V100 9999 FEW018 27/25 Q1011 NOSIG
WABB,2023-10-11 17:30,4.97,-RA,60.00,9.00,WABB 111730Z 06009KT 210V060 8000 -RA SCT018 26/24 Q1011 NOSIG
WABB,2023-10-11 18:00,4.97,-RA,90.00,4.00,WABB 111800Z 09004KT 190V090 8000 -RA SCT018 25/24 Q1011 NOSIG
WABB,2023-10-11 18:30,4.97,-RA,30.00,5.00,WABB 111830Z 03005KT 030V250 8000 -RA SCT018 25/24 Q1011 NOSIG
WABB,2023-10-11 19:00,4.97,-RA,20.00,5.00,WABB 111900Z 02005KT 020V260 8000 -RA SCT018 25/24 Q1011 NOSIG
WABB,2023-10-11 19:30,4.97,-RA,M,2.00,WABB 111930Z VRB02KT 8000 -RA SCT018 26/24 Q1011 NOSIG
WABB,2023-10-11 20:00,4.97,-RA,40.00,3.00,WABB 112000Z 04003KT 220V040 8000 -RA SCT018 25/24 Q1011 NOSIG
WABB,2023-10-11 20:30,6.21,M,30.00,3.00,WABB 112030Z 03003KT 030V240 9999 SCT018 25/24 Q1012 NOSIG
WABB,2023-10-11 21:00,6.21,M,30.00,3.00,WABB 112100Z 03003KT 030V240 9999 SCT018 25/24 Q1012 NOSIG
WABB,2023-10-11 21:30,6.21,M,0.00,0.00,WABB 112130Z 00000KT 9999 SCT018 26/25 Q1012 NOSIG
WABB,2023-10-11 22:00,6.21,M,30.00,3.00,WABB 112200Z 03003KT 030V250 9999 SCT018 27/25 Q1013 NOSIG
WABB,2023-10-11 22:30,6.21,M,80.00,3.00,WABB 112230Z 08003KT 200V080 9999 SCT018 28/26 Q1013 NOSIG
WABB,2023-10-11 23:00,6.21,M,10.00,3.00,WABB 112300Z 01003KT 010V260 9999 SCT018 29/26 Q1013 NOSIG
WABB,2023-10-11 23:30,6.21,M,190.00,4.00,WABB 112330Z 19004KT 010V190 9999 SCT018 30/27 Q1013 NOSIG
WABB,2023-10-12 00:00,6.21,M,140.00,4.00,WABB 120000Z 14004KT 9999 SCT018 30/27 Q1013 NOSIG
WABB,2023-10-12 00:30,6.21,M,140.00,6.00,WABB 120030Z 14006KT 9999 SCT018 30/26 Q1013 NOSIG
WABB,2023-10-12 02:30,6.21,M,130.00,6.00,WABB 120230Z 13006KT 9999 SCT018 31/27 Q1012 NOSIG
WABB,2023-10-12 03:00,6.21,M,130.00,9.00,WABB 120300Z 13009KT 9999 SCT018 31/27 Q1011 NOSIG
WABB,2023-10-12 04:30,6.21,M,120.00,11.00,WABB 120430Z 12011KT 9999 SCT018 32/26 Q1009 NOSIG
WABB,2023-10-12 05:00,6.21,M,130.00,9.00,WABB 120500Z 13009KT 160V100 9999 SCT018 32/26 Q1009 NOSIG
WABB,2023-10-12 05:30,6.21,M,80.00,12.00,WABB 120530Z 08012KT 180V080 9999 SCT018 32/26 Q1009 NOSIG
WABB,2023-10-12 06:00,6.21,M,100.00,12.00,WABB 120600Z 10012KT 170V100 9999 SCT018 32/26 Q1009 NOSIG
WABB,2023-10-12 06:30,6.21,M,90.00,12.00,WABB 120630Z 09012KT 170V090 9999 SCT018 32/26 Q1009 NOSIG
WABB,2023-10-12 07:00,6.21,M,100.00,10.00,WABB 120700Z 10010KT 170V100 9999 SCT018 32/26 Q1008 NOSIG
WABB,2023-10-12 07:30,6.21,M,70.00,7.00,WABB 120730Z 07007KT 210V070 9999 SCT018 32/24 Q1008 NOSIG
WABB,2023-10-12 08:00,6.21,M,40.00,8.00,WABB 120800Z 04008KT 220V040 9999 SCT018 31/25 Q1009 NOSIG
WABB,2023-10-12 08:30,6.21,M,20.00,6.00,WABB 120830Z 02006KT 020V250 9999 SCT018 30/25 Q1009 NOSIG
WABB,2023-10-12 09:00,6.21,M,M,2.00,WABB 120900Z VRB02KT 9999 SCT018 29/25 Q1010 NOSIG
WABB,2023-10-12 09:30,6.21,M,M,2.00,WABB 120930Z VRB02KT 9999 SCT018 29/25 Q1010 NOSIG
WABB,2023-10-12 10:00,6.21,M,M,2.00,WABB 121000Z VRB02KT 9999 SCT018 29/26 Q1011 NOSIG
WABB,2023-10-12 10:30,6.21,M,30.00,4.00,WABB 121030Z 03004KT 030V240 9999 SCT018 27/26 Q1011 NOSIG
WABB,2023-10-12 11:00,6.21,M,10.00,3.00,WABB 121100Z 01003KT 010V250 9999 FEW018 27/26 Q1011 NOSIG
WABB,2023-10-12 11:30,6.21,M,M,2.00,WABB 121130Z VRB02KT 9999 FEW018 27/26 Q1012 NOSIG
WABB,2023-10-12 12:00,6.21,M,M,2.00,WABB 121200Z VRB02KT 9999 FEW018 27/26 Q1012 NOSIG
WABB,2023-10-12 12:30,6.21,M,320.00,3.00,WABB 121230Z 32003KT 140V320 9999 FEW018 27/26 Q1012 NOSIG
WABB,2023-10-12 13:00,6.21,M,320.00,4.00,WABB 121300Z 32004KT 140V320 9999 FEW018 27/26 Q1012 NOSIG
WABB,2023-10-12 13:30,6.21,M,M,2.00,WABB 121330Z VRB02KT 9999 FEW018 27/26 Q1012 NOSIG
WABB,2023-10-12 14:00,6.21,M,60.00,3.00,WABB 121400Z 06003KT 210V060 9999 FEW018 27/26 Q1012 NOSIG
WABB,2023-10-12 14:30,6.21,M,20.00,3.00,WABB 121430Z 02003KT 020V250 9999 FEW018 27/26 Q1012 NOSIG
WABB,2023-10-12 15:00,6.21,M,20.00,3.00,WABB 121500Z 02003KT 020V250 9999 FEW018 BKN100 27/26 Q1012 NOSIG
WABB,2023-10-12 15:30,6.21,M,330.00,3.00,WABB 121530Z 33003KT 140V330 9999 FEW018 SCT100 27/26 Q1012 NOSIG
WABB,2023-10-12 16:00,6.21,M,M,2.00,WABB 121600Z VRB02KT 9999 FEW018 SCT100 27/26 Q1011 NOSIG
WABB,2023-10-12 16:30,6.21,M,M,2.00,WABB 121630Z VRB02KT 9999 FEW018 SCT100 27/26 Q1011 NOSIG
WABB,2023-10-12 17:00,6.21,M,20.00,4.00,WABB 121700Z 02004KT 020V240 9999 FEW018 SCT100 27/26 Q1011 NOSIG
WABB,2023-10-12 17:30,6.21,M,M,2.00,WABB 121730Z VRB02KT 9999 FEW018 SCT100 27/26 Q1010 NOSIG
WABB,2023-10-12 18:00,6.21,M,30.00,4.00,WABB 121800Z 03004KT 030V240 9999 FEW017CB SCT018 27/25 Q1010 NOSIG RMK CB AT SE
WABB,2023-10-12 18:30,6.21,M,M,2.00,WABB 121830Z VRB02KT 9999 FEW017CB SCT018 27/26 Q1010 NOSIG RMK CB AT SE
WABB,2023-10-12 19:00,3.11,SHRA,50.00,4.00,WABB 121900Z 05004KT 230V050 5000 SHRA FEW017CB BKN018 26/25 Q1011 TEMPO RA RMK CB OVER THE FIELD
WABB,2023-10-12 19:30,5.59,M,350.00,4.00,WABB 121930Z 35004KT 170V350 9000 FEW017CB SCT018 BKN100 26/25 Q1011 RERA NOSIG RMK CB AT SE
WABB,2023-10-12 20:00,5.59,TS,40.00,3.00,WABB 122000Z 04003KT 230V040 9000 TS FEW017CB BKN018 26/26 Q1011 NOSIG RMK CB AT SE AND S
WABB,2023-10-12 20:30,5.59,TS,0.00,0.00,WABB 122030Z 00000KT 9000 TS FEW017CB BKN018 27/26 Q1012 TEMPO TS RMK CB AT SE AND S
WABB,2023-10-12 21:00,5.59,-TSRA,60.00,5.00,WABB 122100Z 06005KT 220V060 9000 -TSRA FEW017CB BKN018 26/25 Q1012 TEMPO TS RMK CB AT E AND S
WABB,2023-10-12 21:30,5.59,-TSRA,50.00,7.00,WABB 122130Z 05007KT 230V050 9000 -TSRA FEW017CB SCT018 26/25 Q1012 TEMPO TS RMK CB OVER THE FIELD
WABB,2023-10-12 22:00,5.59,-TSRA,60.00,7.00,WABB 122200Z 06007KT 220V060 9000 -TSRA FEW017CB SCT018 27/26 Q1013 TEMPO TS RMK CB OVER THE FIELD
WABB,2023-10-12 22:30,6.21,M,80.00,9.00,WABB 122230Z 08009KT 190V080 9999 SCT018 SCT100 29/26 Q1013 NOSIG
WABB,2023-10-12 23:00,6.21,M,120.00,7.00,WABB 122300Z 12007KT 9999 SCT018 SCT100 29/26 Q1013 NOSIG
WABB,2023-10-12 23:30,6.21,M,120.00,6.00,WABB 122330Z 12006KT 9999 SCT018 SCT100 30/26 Q1013 NOSIG
WABB,2023-10-13 00:00,6.21,M,140.00,6.00,WABB 130000Z 14006KT 9999 SCT018 30/26 Q1013 NOSIG
WABB,2023-10-13 00:30,6.21,M,130.00,9.00,WABB 130030Z 13009KT 9999 SCT018 31/27 Q1012 NOSIG
WABB,2023-10-13 01:00,6.21,M,130.00,6.00,WABB 130100Z 13006KT 9999 SCT018 31/26 Q1012 NOSIG
WABB,2023-10-13 01:30,6.21,M,120.00,5.00,WABB 130130Z 12005KT 9999 SCT018 31/26 Q1011 NOSIG
WABB,2023-10-13 02:00,6.21,M,100.00,9.00,WABB 130200Z 10009KT 160V100 9999 SCT018 31/26 Q1011 NOSIG
WABB,2023-10-13 02:30,6.21,M,130.00,3.00,WABB 130230Z 13003KT 9999 SCT018 31/26 Q1011 NOSIG
WABB,2023-10-13 03:00,6.21,M,150.00,6.00,WABB 130300Z 15006KT 9999 SCT018 31/26 Q1010 NOSIG
WABB,2023-10-13 03:30,6.21,M,110.00,9.00,WABB 130330Z 11009KT 9999 SCT018 32/26 Q1009 NOSIG
WABB,2023-10-13 04:00,6.21,M,130.00,7.00,WABB 130400Z 13007KT 9999 SCT018 32/26 Q1009 NOSIG
WABB,2023-10-13 04:30,6.21,M,120.00,10.00,WABB 130430Z 12010KT 9999 SCT018 32/26 Q1008 NOSIG
WABB,2023-10-13 05:00,6.21,M,120.00,7.00,WABB 130500Z 12007KT 9999 SCT018 31/26 Q1008 NOSIG
WABB,2023-10-13 05:30,6.21,M,130.00,8.00,WABB 130530Z 13008KT 9999 SCT018 32/26 Q1008 NOSIG
WABB,2023-10-13 06:00,6.21,M,140.00,7.00,WABB 130600Z 14007KT 9999 SCT018 31/26 Q1008 NOSIG
WABB,2023-10-13 06:30,6.21,M,110.00,5.00,WABB 130630Z 11005KT 160V090 9999 SCT018 31/26 Q1008 NOSIG
WABB,2023-10-13 07:00,6.21,M,110.00,8.00,WABB 130700Z 11008KT 160V100 9999 SCT018 31/26 Q1008 NOSIG
WABB,2023-10-13 07:30,6.21,M,140.00,7.00,WABB 130730Z 14007KT 9999 SCT018 31/26 Q1008 NOSIG
WABB,2023-10-13 08:00,6.21,M,M,2.00,WABB 130800Z VRB02KT 9999 SCT018 30/26 Q1008 NOSIG
WABB,2023-10-13 08:30,6.21,M,290.00,5.00,WABB 130830Z 29005KT 110V290 9999 SCT018 29/26 Q1009 NOSIG
WABB,2023-10-13 09:00,6.21,M,360.00,3.00,WABB 130900Z 36003KT 170V360 9999 SCT018 29/26 Q1009 NOSIG
WABB,2023-10-13 09:30,6.21,M,10.00,3.00,WABB 130930Z 01003KT 010V250 9999 SCT018 29/26 Q1009 NOSIG
WABB,2023-10-13 10:00,6.21,M,310.00,3.00,WABB 131000Z 31003KT 130V310 9999 SCT018 28/26 Q1010 NOSIG
WABB,2023-10-13 10:30,6.21,M,M,2.00,WABB 131030Z VRB02KT 9999 SCT018 28/26 Q1011 NOSIG
WABB,2023-10-13 11:00,6.21,M,320.00,3.00,WABB 131100Z 32003KT 140V320 9999 SCT018 28/26 Q1011 NOSIG
WABB,2023-10-13 11:30,6.21,M,M,2.00,WABB 131130Z VRB02KT 9999 SCT018 28/26 Q1011 NOSIG
WABB,2023-10-13 12:00,6.21,M,0.00,0.00,WABB 131200Z 00000KT 9999 SCT018 28/26 Q1012 NOSIG
WABB,2023-10-13 12:30,6.21,M,310.00,3.00,WABB 131230Z 31003KT 140V310 9999 SCT018 27/26 Q1012 NOSIG
WABB,2023-10-13 13:00,6.21,M,320.00,3.00,WABB 131300Z 32003KT 140V320 9999 SCT018 27/26 Q1012 NOSIG
WABB,2023-10-13 13:30,6.21,M,M,2.00,WABB 131330Z VRB02KT 9999 SCT018 27/26 Q1012 NOSIG
WABB,2023-10-13 14:00,6.21,M,320.00,5.00,WABB 131400Z 32005KT 140V320 9999 SCT018 27/26 Q1012 NOSIG
WABB,2023-10-13 14:30,6.21,M,M,2.00,WABB 131430Z VRB02KT 9999 SCT018 27/26 Q1011 NOSIG
WABB,2023-10-13 15:00,6.21,M,330.00,4.00,WABB 131500Z 33004KT 160V330 9999 SCT018 27/26 Q1011 NOSIG
WABB,2023-10-13 15:30,6.21,M,20.00,4.00,WABB 131530Z 02004KT 020V250 9999 SCT018 27/26 Q1010 NOSIG
WABB,2023-10-13 16:00,6.21,M,M,2.00,WABB 131600Z VRB02KT 9999 SCT018 27/26 Q1010 NOSIG
WABB,2023-10-13 16:30,6.21,M,20.00,4.00,WABB 131630Z 02004KT 020V260 9999 SCT018 27/26 Q1010 NOSIG
